firm_id,firm_name,date,rd_exp,capx,oancf,assets,ppe,cash,debt,industry,TEJ子產業代碼,mkt_cap,year,firm_findep,findep_s,log_rd,size,cash_ratio,tangibility,leverage,tobin_q,monetary_tightening,inter_tight_findep
2429,銘旺科,2026/06,21378.0,44567.0,-118390,1850632,498579,135175,1128720,23C,23CZ2,3838950.0,2026,3.656449839567393,0.8643247076616943,9.970164410800407,14.43103776033675,0.07304261463110981,0.26941012583809204,0.6099105602842705,2.6843100086889238,,
2430,燦坤,2026/06,0.0,12398.0,831892,13495022,2880752,1158367,9174009,23T,23T1,2137440.0,2026,-66.09888691724471,2.778077807780778,0.0,16.417831434666333,0.08583661441974678,0.21346775129377335,0.679806894720142,0.8381941874566785,,
2431,聯昌,2026/06,11554.0,908.0,-100781,1198571,1498,396301,119919,23D,23D3,1286753.0,2026,111.99229074889868,0.38009350736292824,9.35487352270848,13.996640571819478,0.33064457591581975,0.001249821662629915,0.10005164483372282,1.1736242575533697,,
2432,倚天酷碁-創,2026/06,67461.0,28296.0,-42706,1960822,42068,656794,797354,23C,23C3,,2026,2.509259259259259,0.8643247076616943,11.119319755374512,14.488874331043338,0.3349585020975897,0.021454267648975785,0.40664272432683846,,,
2433,互盛電,2026/06,0.0,535511.0,652007,7463968,2589610,538876,3403207,23T,23T1,6473421.0,2026,-0.21754174984267363,2.778077807780778,0.0,15.825597734254682,0.07219698691098354,0.34694816483671953,0.4559514456653619,1.3232409356524573,,
2434,統懋,2026/06,1993.0,47112.0,-18147,674199,459644,26578,225704,23D,23D1,1607650.0,2026,1.3851884870096791,0.38009350736292824,7.597897950521784,13.421280598541603,0.03942159510767592,0.6817630996189552,0.3347735609219236,2.7193069108675627,,
2436,偉詮電,2026/06,255069.0,18782.0,250523,7179202,192538,1488124,2369006,23G,23G5D,14455802.0,2026,-12.338462357576402,-0.6891083048626756,12.449293296273563,15.786698792786389,0.2072826478486049,0.02681885814050085,0.3299818002056496,2.343548489093913,,
2438,翔耀,2026/06,6283.0,17542.0,-96580,1783250,654166,91565,1173602,23C,23C8C,1559192.0,2026,6.505643598221411,0.8643247076616943,8.745761999375512,14.393948100140285,0.05134725921772045,0.36683919809336885,0.658125332959484,1.5324794616570867,,
2439,美律,2026/06,1191419.0,435042.0,151411,40825822,5060718,7333386,22225310,23U,23U2,22878779.0,2026,0.6519623392683925,0.6287322940719774,13.990656431009134,17.524825331339475,0.17962616894768219,0.12395875335957718,0.544393447852685,1.1047931625234637,,
2440,太空梭,2026/06,3480.0,531.0,-114999,3217043,205078,412156,1409856,23D,23D2,2323254.0,2026,217.57062146892656,0.38009350736292824,8.15507488781144,14.983973172622353,0.1281164100075753,0.06374736054196353,0.43824592956948355,1.1604165688801797,,
2441,超豐,2026/06,184382.0,1623427.0,2793077,33662283,12409190,7061176,6174721,23G,23G2,77647479.0,2026,-0.7204820420012726,-0.6891083048626756,12.124770394965418,17.331888569738844,0.2097652140824792,0.36863780154186215,0.18343143868168418,2.4900925466047563,,
2442,新美齊,2026/06,0.0,14822.0,3992349,22673900,456521,3234247,15109737,25A,25A,6293239.0,2026,-268.3529213331534,10.140183271179907,0.0,16.936725041212124,0.14264184811611588,0.020134207172123015,0.6663933862282183,0.9439477108040523,,
2444,兆勁,2026/06,28836.0,92114.0,-126810,1724083,521463,376363,1051781,23K,23KX,1310253.0,2026,2.376663699329092,2.4156930292402516,10.2694145637968,14.360205872898405,0.21829749495818937,0.3024581763174975,0.6100524162699824,1.3700233689445345,,
2449,京元電子,2026/06,622319.0,13883540.0,6373084,128748650,70057450,13321324,66076165,23G,23G2,412676438.0,2026,0.5409611669646214,-0.6891083048626756,13.341209708880656,18.673372612016255,0.10346767907857675,0.5441412395392107,0.5132183133570721,3.718505809575479,,
2450,神腦,2026/06,0.0,11765.0,54116,10762952,761274,1678988,4539381,23T,23T1,7450599.0,2026,-3.5997450063748406,2.778077807780778,0.0,16.191620424513363,0.15599697926739803,0.07073096674592622,0.4217598480416897,1.1140047823310928,,
2451,創見,2026/06,141393.0,7397.0,16852695,53943484,1481004,18155376,15470982,23G,23G3B,114953709.0,2026,-2277.314857374611,-0.6891083048626756,11.859305598729602,17.803447463875496,0.3365629109161729,0.02745473392115348,0.2867998292435097,2.4178025097526143,,
2453,凌群,2026/06,86351.0,15589.0,-417190,4555141,335205,327829,2426560,23X,23X1,5590000.0,2026,27.7618192315094,-2.9683442828733075,11.366187244858423,15.331767043191611,0.07196901259478027,0.07358828189950652,0.5327079886220866,1.7598928331746482,,
2454,聯發科,2026/06,77705854.0,10815091.0,6593980,787448372,66685378,189000660,354806672,23G,23G5C,6808534275.0,2026,0.39029824159593296,-0.6891083048626756,15.628457479489317,20.476036177768147,0.24001657342940066,0.08468539700022391,0.4505776945082058,9.096902351586804,,
2455,全新,2026/06,187921.0,447984.0,634003,5716733,2425220,1649873,2023624,23G,23G3A,64883101.0,2026,-0.41523581199328546,-0.6891083048626756,12.143782262102894,15.558908046339335,0.28860417304778796,0.424231812120664,0.35398259810279753,11.703664488091363,,
2457,飛宏,2026/06,412423.0,245580.0,-456347,13424583,4608877,2866340,4556995,23D,23D3,12445820.0,2026,2.8582417134945843,0.38009350736292824,12.92980722535791,16.412598136424272,0.21351426707257873,0.343316213248486,0.3394515121996713,1.2665432512875818,,
2458,義隆,2026/06,1126424.0,835909.0,1396514,16841099,5182040,3285347,5329832,23G,23G5A,57433320.0,2026,-0.6706531452586346,-0.6891083048626756,13.93455945874189,16.63933282593169,0.19507913349360395,0.3077020092334829,0.31647768355259953,3.726784813746419,,
2459,敦吉,2026/06,58800.0,79213.0,344722,9717270,1251454,1074145,3369255,23T,23T2,6779263.0,2026,-3.351836188504412,2.778077807780778,10.981914140544825,16.089415272789356,0.1105397915258092,0.12878658306293847,0.3467285564772822,1.0443795428139797,,
2460,建通,2026/06,7315.0,83476.0,-90444,5203216,1805754,406466,3573667,23D,23D2,6277320.0,2026,2.083473094062964,0.38009350736292824,8.897819009510757,15.464787453921597,0.0781182253437105,0.34704575016681993,0.6868188827832633,1.8932496748164982,,
2461,光群雷,2026/06,106209.0,52367.0,516378,8666251,2483265,1524453,4409174,13A,13A8,3310068.0,2026,-8.860752000305537,0.7975761201212441,11.573173545315585,15.974946844628994,0.17590685984054696,0.286544320029503,0.5087752477974616,0.8907244897476428,,
2462,良得電,2026/06,66262.0,28145.0,-231244,6270558,1020701,696737,2558374,23D,23D2,3588659.0,2026,9.216166281755196,0.38009350736292824,11.101386951013678,15.651375903864576,0.1111124400731163,0.16277674171899853,0.40799782092757936,0.9803007961970849,,
2464,盟立,2026/06,222947.0,24205.0,-493507,12920342,2491022,1568411,7151245,23H,23H1,37508130.0,2026,21.38863871101012,-1.06809951238677,12.31469383939417,16.374313526556627,0.12139082696108199,0.19279845688295247,0.5534872838505358,3.4565164761118554,,
2465,麗臺,2026/06,21008.0,3783.0,98196,2375431,187820,678758,1012098,23A,23A4A,6688955.0,2026,-24.957176843774782,4.400151586482101,9.952706196323627,14.680689452670732,0.285740987635507,0.07906775654607522,0.42606920596725395,3.2419603010990428,,
2466,冠西電,2026/06,4604.0,33143.0,-178694,4646745,597688,80455,2709563,23C,23C6C,11257489.0,2026,6.391606070663489,0.8643247076616943,8.434897948689407,15.351677532449145,0.017314270527003312,0.12862509132737002,0.5831098973582584,3.0057711365697926,,
2467,志聖,2026/06,347499.0,2187957.0,1778152,29161787,5024794,2643642,12831780,23H,23H2,100793400.0,2026,0.18730029886327748,-1.06809951238677,12.758519943986984,17.188369745805907,0.09065432101263204,0.17230747896210888,0.4400203595204917,3.896372331366387,,
2468,華經,2026/06,,393.0,-60509,2588000,206979,314270,1339672,23X,23X1,2462627.0,2026,154.96692111959288,-2.9683442828733075,0.0,14.766395934602928,0.12143353941267387,0.07997642967542504,0.5176476043276661,1.469203632148377,,
2472,立隆電,2026/06,130528.0,635896.0,872192,19796874,6452145,4430309,5203312,23D,23D5,74707323.0,2026,-0.3715953552153182,0.38009350736292824,11.779350703279407,16.801034604412717,0.2237883112252975,0.32591736452936965,0.26283503142970954,4.036527938703858,,
2474,可成,2026/06,696362.0,539782.0,-1102803,228984651,14457821,12412717,87370822,23D,23D4,112613589.0,2026,3.0430525656653984,0.38009350736292824,13.453626355079866,19.249165533071285,0.0542076376988255,0.06313882147498175,0.38155754815199383,0.8733529087065316,,
2476,鉅祥,2026/06,96267.0,253401.0,1080032,13598103,3287414,3484831,3758973,23D,23D9A,28479100.0,2026,-3.2621457689590807,0.38009350736292824,11.474891247652295,16.425440855683185,0.25627331988881097,0.2417553389616184,0.2764336319558691,2.3707772326772343,,
2477,美隆電,2026/06,57196.0,79137.0,256794,8677779,1550140,2730586,4287632,23U,23U2,3377605.0,2026,-2.244929678911255,0.6287322940719774,10.95425672844002,15.976276178318756,0.3146641554250229,0.17863326549339412,0.49409324667060545,0.8833178397375642,,
2478,大毅,2026/06,43103.0,351514.0,269631,10556368,4105806,1822198,3159386,23D,23D5,32636841.0,2026,0.2329437803330735,0.38009350736292824,10.67137107921009,16.17223983768773,0.17261599822969415,0.3889411585499861,0.29928721696704774,3.3909605083869754,,
2480,敦陽科,2026/06,46762.0,14412.0,867116,9472340,748500,1594408,6196679,23X,23X1,16592160.0,2026,-59.16625034693311,-2.9683442828733075,10.752847570927493,16.063886530731974,0.16832250531547643,0.07901954532882055,0.654186716270742,2.405829921645549,,
2481,強茂,2026/06,456205.0,284554.0,642015,31480782,6612855,2548825,15033289,23D,23D1,69735988.0,2026,-1.2562149890706158,0.38009350736292824,13.030699740872196,17.264887822373936,0.08096447540597944,0.210060061405082,0.4775386138756019,2.692730981079187,,
2482,連宇,2026/06,42355.0,33960.0,2318,1376146,224802,545126,270122,23C,23C3,1292858.0,2026,0.9317432273262662,0.8643247076616943,10.653865366550345,14.134797396497888,0.39612512044506903,0.1633562136575625,0.19628876587222577,1.1357661178392409,,
2483,百容,2026/06,41081.0,108607.0,40708,4457637,2348607,502757,1715019,23D,23D9A,6160519.0,2026,0.6251806973767805,0.38009350736292824,10.623325348349118,15.3101293629639,0.11278554085942843,0.5268726457537929,0.3847372498029786,1.7667517565921138,,
2484,希華,2026/06,55938.0,36457.0,62063,5087481,1356435,1376649,979142,23D,23D6,11573965.0,2026,-0.7023616863702444,0.38009350736292824,10.932017090300137,15.44229337408228,0.27059540861184544,0.26662212595978246,0.19246106275384617,2.4674503944093353,,
2485,兆赫,2026/06,88607.0,30640.0,-324935,6709842,1441704,1204840,1195938,23K,23K2,17695277.0,2026,11.60492819843342,2.4156930292402516,11.391977425970689,15.719085961725773,0.17956309552445499,0.2148640757859872,0.17823638768245215,2.8154485604877135,,
2486,一詮,2026/06,106909.0,1518142.0,-268251,15115892,7179147,1202790,8706500,23D,23D9C,57355196.0,2026,1.1766969097752384,0.38009350736292824,11.579742638007545,16.531257198678706,0.07957122212834015,0.47494034754945325,0.5759832102531561,4.370347181628448,,
2488,漢平,2026/06,53829.0,13757.0,-110945,4212812,352297,885434,1435430,23U,23U2,4343946.0,2026,9.064621647161445,0.6287322940719774,10.893586211555004,15.253640916181956,0.2101764806974534,0.08362514159188685,0.3407296599041211,1.3718570873801157,,
2489,瑞軒,2026/06,405354.0,136552.0,-804358,23444125,2598749,3662763,10069746,23C,23C1,26413000.0,2026,6.890488605073525,0.8643247076616943,12.912518505358896,16.970130488418874,0.15623372593346949,0.11084862412224811,0.4295210847067229,1.556157288873012,,
2491,吉祥全,2026/06,19848.0,493.0,-68422,6314814,7625,130239,1122792,15C,15C4,3292621.0,2026,139.7870182555781,0.5526186430325462,9.895908907012577,15.65840885965125,0.020624360432468795,0.0012074781616687365,0.17780286165198214,0.6992150520981298,,
2492,華新科,2026/06,484593.0,625211.0,2224753,119857069,16855952,8961970,41284268,23D,23D5,274140825.0,2026,-2.5584034829841444,0.38009350736292824,13.091066705942474,18.601810499166202,0.07477214381072508,0.1406337743833866,0.3444458332282429,2.6316770102229015,,
2493,揚博,2026/06,18353.0,39175.0,136700,6320947,1097079,986031,3237107,23H,23H2,37088123.0,2026,-2.4894703254626673,-1.06809951238677,9.817602813378958,15.659379596670036,0.15599418884543725,0.17356244246313093,0.5121237371552079,6.379618433756841,,
2495,普安,2026/06,131655.0,2226.0,-300047,7913166,557056,274559,3378423,23C,23C4B,13759666.0,2026,135.7920035938904,0.8643247076616943,11.787947739275218,15.884038512508535,0.03469647926000794,0.0703960968340611,0.4269369554486788,2.1657689223251477,,
2496,卓越,2026/06,0.0,18153.0,129398,1553389,294795,250154,671198,99Z,99ZX,1228130.0,2026,-6.128188178262546,-3.7872265601243815,0.0,14.255949553701463,0.16103757655036827,0.18977538787773057,0.432086232102841,1.2226995298666334,,
2497,怡利電,2026/06,182501.0,53999.0,-79041,6589689,1709128,953944,3661972,15D,15D,7512971.0,2026,2.463749328691272,0.030322615797322407,12.114516410848745,15.701016712648842,0.14476312918561104,0.2593639851592389,0.5557124167771802,1.695822519090051,,
2498,宏達電,2026/06,469863.0,11756.0,-1473348,38869299,6288307,2195693,12655766,23U,23UZ,37915956.0,2026,126.32732221844165,0.6287322940719774,13.060198570110938,17.475715268191895,0.05648913297870384,0.16178081832656668,0.3255979995934581,1.3010711101324466,,
2501,國建,2026/06,0.0,48177.0,1978927,90936495,3847767,5541288,56530911,25A,25A,28641157.0,2026,-40.07617742906366,10.140183271179907,0.0,18.325671963722627,0.06093579920800774,0.04231268205355836,0.6216526269238769,0.9366104114745131,,
2504,國產,2026/06,12063.0,2362867.0,1855352,50232650,22720735,5707951,23145912,11B,11B,39235000.0,2026,0.2147877980436478,-5.697512464586767,9.397981090247738,17.732175771650954,0.1136302982223713,0.45231010109958364,0.46077425738040895,1.241839958672298,,
2505,國揚,2026/06,0.0,268.0,-532875,23677863,151003,2565090,12759264,25A,25A,6821000.0,2026,1989.339552238806,10.140183271179907,0.0,16.98005111897533,0.1083328339217099,0.006377391405634875,0.538868900457782,0.8269438842517165,,
2506,太設,2026/06,0.0,10201.0,258080,14512860,1986244,561947,4700341,25A,25A,3378510.0,2026,-24.299480443093813,10.140183271179907,0.0,16.490545710882166,0.03872062432904334,0.1368609633111599,0.32387420535993594,0.6053234953580162,,
2509,全坤建,2026/06,0.0,3908.0,-544982,14480591,212495,772735,10336018,25A,25A,2952846.0,2026,140.45291709314228,10.140183271179907,0.0,16.488319759006064,0.05336349876880025,0.014674470123491507,0.7137842647444431,0.9177017705976227,,
2511,太子,2026/06,0.0,93517.0,194564,47429979,5685851,7347133,21559371,25A,25A,13197640.0,2026,-1.0805201193365912,10.140183271179907,0.0,17.674765055095918,0.15490483350203466,0.11987884287277462,0.45455156115502393,0.732806797152493,,
2514,龍邦,2026/06,10621.0,115972.0,146377,37755194,10893119,3223301,17762102,25A,25A,5092004.0,2026,-0.26217535267133446,10.140183271179907,9.270682600982344,17.446633613598728,0.08537371043570853,0.2885197464486608,0.4704545287199425,0.6053234953580162,,
2515,中工,2026/06,16947.0,216809.0,-385782,66153849,3934750,1576945,42810258,25B,25B,20983147.0,2026,2.7793634028107688,2.777226538161771,9.73790511174645,18.007493632773546,0.02383753967210585,0.059478776510796826,0.6471317791350281,0.9643188713025602,,
2516,新建,2026/06,,3721.0,-445892,7444698,635867,1839275,5235515,25B,25B,3122636.0,2026,120.83122816447191,2.777226538161771,0.0,15.823012659140495,0.24705837631022776,0.08541206103995085,0.7032541817008561,1.122698462718031,,
2520,冠德,2026/06,0.0,89317.0,3340643,66945768,8329166,18867886,38493129,25A,25A,20692084.0,2026,-36.40209590559468,10.140183271179907,0.0,18.01939341675178,0.2818383680354522,0.12441661734316051,0.574989728999748,0.884076989003995,,
2524,京城,2026/06,0.0,6989.0,-1462536,40529975,464238,607911,19263964,25A,25A,12955834.0,2026,210.26255544426957,10.140183271179907,0.0,17.51755238177726,0.014999047001632742,0.01145418915259632,0.47530165019840254,0.7949621977314321,,
2528,皇普,2026/06,0.0,23756.0,-171935,21671508,326808,485381,14142938,25A,25A,9155916.0,2026,8.23753998989729,10.140183271179907,0.0,16.891508960385273,0.022397195432823595,0.015080076568737165,0.6526051625018434,1.0750914980166586,,
2530,華建,2026/06,0.0,733.0,-1357050,31018135,114191,2474867,20807039,25A,25A,16236241.0,2026,1852.3642564802183,10.140183271179907,0.0,17.250082591403626,0.07978774352487665,0.0036814270103602297,0.6708023870551856,1.1942458822878939,,
2534,宏盛,2026/06,0.0,2502.0,-483047,32267147,7571,1168209,17944870,25A,25A,7801051.0,2026,194.06434852118306,10.140183271179907,0.0,17.28956014983153,0.036204285430007185,0.0008501028267625401,0.5561343864705485,0.797898896980263,,
2535,達欣工,2026/06,,3755.0,1374349,31048960,845454,6122693,19888726,25B,25B,24804730.0,2026,-365.00505992010653,2.777226538161771,0.0,17.251075871418884,0.19719478526817003,0.027229704312157314,0.6405601347033846,1.4394509832213382,,
2536,宏普,2026/06,0.0,436.0,2984473,38823523,104301,4860417,25169846,25A,25A,7005629.0,2026,-6844.121559633028,10.140183271179907,0.0,17.474536883777,0.12519257976665332,0.002686541352777284,0.6483143222216078,0.8287623717198462,,
2539,櫻花建,2026/06,0.0,469.0,2140940,32563312,45280,6090341,12550682,25A,25A,46411707.0,2026,-4563.904051172708,10.140183271179907,0.0,17.298696813827217,0.1870307602617326,0.0013905219469076118,0.38542400109669434,1.8106999988207588,,
2540,愛山林,2026/06,22053.0,2626.0,-2853879,63209462,1058077,3196192,52436870,25A,25A,51117683.0,2026,1087.7779893373952,10.140183271179907,10.001249270318624,17.961964563100757,0.05056508786611726,0.016739218568258024,0.8295731104308403,1.6382761334054703,,
2542,興富發,2026/06,0.0,332522.0,16701096,271352829,10551765,23093405,210903637,25A,25A,92690266.0,2026,-49.22553695695322,10.140183271179907,0.0,19.41893048406887,0.08510471434959685,0.03888577480060103,0.7772302864032422,1.1188160599571269,,
2543,皇昌,2026/06,0.0,2411110.0,-677642,23189820,9092730,424215,13433811,25B,25B,20375294.0,2026,1.2810498069353948,2.777226538161771,0.0,16.959223947235227,0.018293156221134962,0.39210006804709996,0.5792977694522855,1.4579287376961099,,
2545,皇翔,2026/06,0.0,6026.0,-3175269,64493990,1747743,532573,49845654,25A,25A,14600811.0,2026,527.9281447062729,10.140183271179907,0.0,17.98208259913006,0.010873449336980059,0.02709931576570158,0.772872852183591,0.9992631096323858,,
2546,根基,2026/06,0.0,5394.0,1111445,17108383,64789,7166251,10538457,25B,25B,12269256.0,2026,-205.0520949202818,2.777226538161771,0.0,16.655079135265627,0.41887365977252206,0.0037869739063007882,0.615982059789052,1.333130840009836,,
2547,日勝生,2026/06,1545.0,74222.0,498002,64518184,7235855,2923716,49954238,25A,25A,11386045.0,2026,-5.709627873137345,10.140183271179907,7.343426229147367,17.982457664513944,0.045316154589844004,0.11215218022875535,0.7742660270785054,0.9507441033988185,,
2548,華固,2026/06,0.0,362.0,-3393089,53874564,303970,5047431,33063415,25A,25A,32611338.0,2026,9374.174033149171,10.140183271179907,0.0,17.802169013548014,0.09368857258872666,0.005642180231843733,0.6137110455316167,1.2190308027365195,,
2597,潤弘,2026/06,56907.0,251189.0,-445883,29885109,4700997,1594987,20552501,25B,25B,50802066.0,2026,2.7750896735127735,2.777226538161771,10.949191207771058,17.212870887548547,0.0533706268228769,0.1573023206975755,0.6877171169092942,2.387629471252723,,
2601,益航,2026/06,0.0,486.0,457025,11404924,6102264,183670,3955126,26A,26A1,4495029.0,2026,-939.380658436214,-1.6973625208600394,0.0,16.24955574993445,0.016104447517581003,0.5350552094867094,0.3467910877792785,0.7409216405124663,,
2603,長榮,2026/06,0.0,13853147.0,38779033,968346673,431494940,174746741,384906797,26A,26A2,399450434.0,2026,-1.799294124288149,-1.6973625208600394,0.0,20.476036177768147,0.1804588644463696,0.4455996514793623,0.39748863473401946,0.8099963090387982,,
2605,新興,2026/06,0.0,348689.0,1662042,26436554,11110327,10402444,7105263,26A,26A1,17267914.0,2026,-3.766545546317779,-1.6973625208600394,0.0,17.090258231624652,0.39348713905753374,0.4202638135061022,0.26876661005061403,0.9219498501960581,,
2606,裕民,2026/06,0.0,506721.0,3609488,91349531,44101517,19955710,51034131,26A,26A1,50956877.0,2026,-6.123225601465106,-1.6973625208600394,0.0,18.330203706675494,0.21845443300633913,0.48277770577716483,0.5586687795912165,1.1164918624486424,,
2607,榮運,2026/06,0.0,4627696.0,1254825,48077377,11334323,4766276,16396836,26C,26C,25931551.0,2026,0.7288445481293498,-1.0767254917900697,0.0,17.688322291794567,0.09913760478239068,0.23575169252681985,0.3410509687331736,0.8804221370063512,,
2608,嘉里大榮,2026/06,0.0,314544.0,1158604,25197938,15343139,2359479,12349842,26C,26C,13472950.0,2026,-2.6834401546365534,-1.0767254917900697,0.0,17.042272723736946,0.09363778099620691,0.6089045460783339,0.49011319894508826,1.0247978227424799,,
2609,陽明,2026/06,0.0,7481260.0,23402620,457760267,129678550,127083078,129850099,26A,26A2,181589408.0,2026,-2.1281655763868654,-1.6973625208600394,0.0,19.941856170540984,0.2776192849433129,0.2832892222163965,0.28366397951266487,0.6803550448820408,,
2610,華航,2026/06,,39284258.0,22204454,391026647,144283657,50494819,285684010,26D,26D,145636239.0,2026,0.43477476397797815,-0.8221497815595218,0.0,19.784286266522614,0.12913395899589422,0.3689867637076918,0.7305998509099049,1.1030456678825777,,
2611,志信,2026/06,0.0,2472.0,234267,3793400,145012,725425,841077,26C,26C,2579877.0,2026,-93.76820388349515,-1.0767254917900697,0.0,15.14877327253236,0.19123345811145673,0.038227447672272895,0.22172114725576,0.9018173670058522,,
2612,中航,2026/06,0.0,1892479.0,814473,27853685,21514948,2997808,13980811,26A,26A1,10170478.0,2026,0.5696264000815862,-1.6973625208600394,0.0,17.142475831563036,0.10762698005667831,0.71402272872828,0.5019375712764756,0.8670769774268647,,
2613,中櫃,2026/06,0.0,341934.0,392547,10286246,5147087,733526,7022267,26C,26C,3228200.0,2026,-0.1480197932934426,-1.0767254917900697,0.0,16.146318221033347,0.07131134137760267,0.5003853689674542,0.6826851117501953,0.9965216659216589,,
2614,東森,2026/06,0.0,1923949.0,1027314,23772531,10303852,2751693,16792501,29A,29A9,6054403.0,2026,0.46603886069745093,-3.3184315681370937,0.0,16.98404131242265,0.11575094801643124,0.4334352114211146,0.706382547150743,0.9610631699249861,,
2615,萬海,2026/06,0.0,21489469.0,21530075,434774731,197681376,100813154,145779135,26A,26A2,222246763.0,2026,-0.0018895767038264184,-1.6973625208600394,0.0,19.89033859514716,0.2318744554636962,0.454675402927223,0.33529808566542474,0.8464749024248146,,
2616,山隆,2026/06,0.0,44492.0,-161318,8077262,3525024,839084,5544494,99D,99D1,1832715.0,2026,4.625775420300279,-0.5377452610575324,0.0,15.904563511684646,0.10388223137989086,0.43641323012674343,0.6864323578955344,0.9133304082497262,,
2617,台航,2026/06,0.0,1953774.0,1238039,27765255,21019830,483143,9809994,26A,26A1,12393632.0,2026,0.3663345914112891,-1.6973625208600394,0.0,17.139295976840412,0.017400992715536016,0.71402272872828,0.35331906730192103,0.7996910527203874,,
2618,長榮航,2026/06,,11904205.0,36653932,394085119,155739646,98405681,245838854,26D,26D,242479936.0,2026,-2.079074327097022,-0.8221497815595218,0.0,19.792077482000412,0.24970666552877374,0.39519291262555895,0.6238217129939383,1.239120094763081,,
2630,亞航,2026/06,9918.0,72044.0,-209756,5752327,892180,178821,2367694,22B,22B3,10231046.0,2026,3.9114985286769195,0.4189409826786738,9.202207388745993,15.565115026558509,0.03108672368591007,0.1550989712511128,0.41160629428751183,2.1901988534379218,,
2633,台灣高鐵,2026/06,,18362.0,13556825,385930792,266012,18878407,315876320,26B,26B2,149149765.0,2026,-737.3087354318702,-373.81972839083795,0.0,19.771168616016986,0.048916560666659635,0.0008501028267625401,0.8184791847342412,1.204946831503406,,
2634,漢翔,2026/06,232120.0,555941.0,7279566,49919084,8817975,2988306,31545652,22B,22B3,53309672.0,2026,-12.094134089768518,0.4189409826786738,12.355014066411757,17.72591393249812,0.05986299748609169,0.1766453687331282,0.6319357142050123,1.6998573932165904,,
2636,台驊控股,2026/06,0.0,29124.0,-383674,23780614,845454,7562359,13957455,26C,26C,9942634.0,2026,14.173808542782584,-1.0767254917900697,0.0,16.9843812689104,0.3180052037344368,0.035552235951519164,0.5869257623036983,1.0050240502621168,,
2637,慧洋-KY,2026/06,0.0,441561.0,5357147,84278467,70052233,4243750,34704280,26A,26A1,54189293.0,2026,-11.132292027602075,-1.6973625208600394,0.0,18.249636957366064,0.05035390593898676,0.71402272872828,0.41178110180860317,1.0547602034574264,,
2640,大車隊,2026/06,38908.0,31649.0,358606,4091900,1145621,1299129,2006015,26B,26B1,9452768.0,2026,-10.330721349805682,-373.81972839083795,10.568980865314236,15.22451996782738,0.3174879640264914,0.2799728732373714,0.49024047508492385,2.80035753561915,,
2641,正德,2026/06,0.0,879548.0,760146,14820050,10296888,1490502,5565235,26A,26A1,5929495.0,2026,0.13575381900703543,-1.6973625208600394,0.0,16.511491551645687,0.10057334489424799,0.6947944170228846,0.37552066288575275,0.7756201902152827,,
2642,宅配通,2026/06,0.0,14471.0,81575,3588658,530641,643017,1761261,26C,26C,1971394.0,2026,-4.637136341648815,-1.0767254917900697,0.0,15.093288874421797,0.17918035098357102,0.147866138261155,0.49078541337736836,1.0401255845499906,,
2643,捷迅,2026/06,0.0,68055.0,467196,3184068,306240,749743,1228165,26C,26C,2177000.0,2026,-5.864976856953934,-1.0767254917900697,0.0,14.973670182502277,0.2354670189204502,0.09617885045168634,0.3857219757869493,1.0694385295791422,,
2645,長榮航太,2026/06,58833.0,317508.0,1128018,26445236,5778014,5955421,13031596,22B,22B3,69482921.0,2026,-2.5527230809932346,0.4189409826786738,10.982475198067938,17.090586586624664,0.2251982549900481,0.21848978772584976,0.49277669520514017,3.1202034650021653,,
2646,星宇航空,2026/06,0.0,16251634.0,7676096,154291742,69304401,13530647,123531015,26D,26D,63484309.0,2026,0.5276723558997206,-0.8221497815595218,0.0,18.85435579678259,0.08769521184095518,0.4491776429616045,0.8006327065773876,1.2120890047375317,,
2702,華園,2026/06,0.0,15732.0,162361,6775629,3345396,1499673,3469186,27A,27A1,1957663.0,2026,-9.320429697431985,-2.1087227344526234,0.0,15.728842761748963,0.22133339945265598,0.49373954801834635,0.5120094385333082,0.8009365624947883,,
2704,國賓,2026/06,0.0,337566.0,84798,40904603,2166890,3871546,8330470,27A,27A1,16383112.0,2026,0.7487957910453067,-2.1087227344526234,0.0,17.52675315746785,0.09464817443650535,0.05297423373110356,0.20365605308527257,0.6053234953580162,,
2705,六福,2026/06,,101072.0,188144,16022629,4849898,560559,11081182,27A,27A1,3099271.0,2026,-0.861484882064271,-2.1087227344526234,0.0,16.58951259350614,0.03498545713066189,0.30269052600543894,0.6915957424964405,0.8850266083050415,,
2706,第一店,2026/06,,4079.0,99633,12035103,385673,234363,1759618,27A,27A1,6249975.0,2026,-23.42583966658495,-2.1087227344526234,0.0,16.303338187534102,0.01947328577079897,0.03204567505570995,0.1462071408944319,0.6655192730797568,,
2707,晶華,2026/06,0.0,76846.0,1658355,9630287,1783775,871753,5551629,27A,27A1,22741436.0,2026,-20.580238398875675,-2.1087227344526234,0.0,16.08042358603011,0.0905220166335645,0.18522552858497363,0.5764759658772372,2.9379254221603155,,
2712,遠雄來,2026/06,0.0,6700.0,49230,1621336,1495157,33699,617086,27A,27A1,1601250.0,2026,-6.347761194029851,-2.1087227344526234,0.0,14.29876105869552,0.020784710880409736,0.71402272872828,0.380603403612823,1.3682148549097781,,
2718,全心投控,2026/06,0.0,9258.0,-297905,7434287,316968,1182333,1332568,25A,25A,4501406.0,2026,33.17811622380644,10.140183271179907,0.0,15.82161323549714,0.15903784720713635,0.042635964955348105,0.17924624109884377,0.7847388727392418,,
